Retention Time, Charge, Isotope, Is Labeled, Light Mass, Light abundance, Heavy Mass, Heavy Abunsdance
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.592773438, 2958252.75
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.594543457, 5172742.0
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.596343994, 6190926.5
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.598114014, 5231318.5
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.599884033, 3012707.25
1792.58, 3, 2, 1, 442.92956543, 2207009.5, 445.601654053, 1019495.5625
1792.58, 3, 3, 1, 443.255432129, 1091220.875, 445.9269104, 1048737.375
1792.58, 3, 3, 1, 443.255432129, 1091220.875, 445.928710938, 1881288.125
1792.58, 3, 3, 1, 443.255432129, 1091220.875, 445.930480957, 2299166.25
1792.58, 3, 3, 1, 443.255432129, 1091220.875, 445.932250977, 1981923.75
1792.58, 3, 3, 1, 443.255432129, 1091220.875, 445.934051514, 1167880.875
1792.58, 3, 3, 1, 443.257171631, 2093047.5, 445.9269104, 1048737.375
1792.58, 3, 3, 1, 443.257171631, 2093047.5, 445.928710938, 1881288.125
1792.58, 3, 3, 1, 443.257171631, 2093047.5, 445.930480957, 2299166.25
1792.58, 3, 3, 1, 443.257171631, 2093047.5, 445.932250977, 1981923.75
1792.58, 3, 3, 1, 443.257171631, 2093047.5, 445.934051514, 1167880.875
1792.58, 3, 3, 1, 443.25894165, 2706010.75, 445.9269104, 1048737.375
1792.58, 3, 3, 1, 443.25894165, 2706010.75, 445.928710938, 1881288.125
1792.58, 3, 3, 1, 443.25894165, 2706010.75, 445.930480957, 2299166.25
1792.58, 3, 3, 1, 443.25894165, 2706010.75, 445.932250977, 1981923.75
1792.58, 3, 3, 1, 443.25894165, 2706010.75, 445.934051514, 1167880.875
1792.58, 3, 3, 1, 443.26071167, 2466969.5, 445.9269104, 1048737.375
1792.58, 3, 3, 1, 443.26071167, 2466969.5, 445.928710938, 1881288.125
1792.58, 3, 3, 1, 443.26071167, 2466969.5, 445.930480957, 2299166.25
1792.58, 3, 3, 1, 443.26071167, 2466969.5, 445.932250977, 1981923.75
1792.58, 3, 3, 1, 443.26071167, 2466969.5, 445.934051514, 1167880.875
1792.58, 3, 3, 1, 443.262481689, 1553554.5, 445.9269104, 1048737.375
1792.58, 3, 3, 1, 443.262481689, 1553554.5, 445.928710938, 1881288.125
1792.58, 3, 3, 1, 443.262481689, 1553554.5, 445.930480957, 2299166.25
1792.58, 3, 3, 1, 443.262481689, 1553554.5, 445.932250977, 1981923.75
1792.58, 3, 3, 1, 443.262481689, 1553554.5, 445.934051514, 1167880.875
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.372253418, 1600833.5, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.375488281, 6354737.5, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.378723145, 13353464.0, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.381958008, 18567238.0, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.385131836, 18170722.0, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.388366699, 12423558.0, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.391601562, 5441020.0, 667.401367188, 1257441.875
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.378601074, 1344010.375
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.381835938, 5822454.5
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.385070801, 12714266.0
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.388366699, 18166248.0
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.391601562, 18216876.0
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.394836426, 12785186.0
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.398132324, 5796760.0
1792.58, 2, 1, 1, 663.394836426, 1108760.125, 667.401367188, 1257441.875
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.875915527, 3543631.75, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.879150391, 8299175.5, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.882385254, 12486996.0, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.885620117, 13132353.0, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.88885498, 9710961.0, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.892089844, 4726710.0, 667.899841309, 3042053.25
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.880310059, 1155800.25
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.883544922, 4300652.5
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.886779785, 8678836.0
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.890075684, 11686584.0
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.893310547, 11093025.0
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.896606445, 7322240.0
1792.58, 2, 2, 1, 663.895324707, 1183922.375, 667.899841309, 3042053.25
1792.58, 2, 3, 1, 664.37689209, 1331536.625, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.37689209, 1331536.625, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.37689209, 1331536.625, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.37689209, 1331536.625, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.37689209, 1331536.625, 668.398864746, 2164861.0
1792.58, 2, 3, 1, 664.380126953, 3223572.25, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.380126953, 3223572.25, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.380126953, 3223572.25, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.380126953, 3223572.25, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.380126953, 3223572.25, 668.398864746, 2164861.0
1792.58, 2, 3, 1, 664.383361816, 4979871.0, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.383361816, 4979871.0, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.383361816, 4979871.0, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.383361816, 4979871.0, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.383361816, 4979871.0, 668.398864746, 2164861.0
1792.58, 2, 3, 1, 664.38659668, 5365710.5, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.38659668, 5365710.5, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.38659668, 5365710.5, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.38659668, 5365710.5, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.38659668, 5365710.5, 668.398864746, 2164861.0
1792.58, 2, 3, 1, 664.389831543, 4070909.25, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.389831543, 4070909.25, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.389831543, 4070909.25, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.389831543, 4070909.25, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.389831543, 4070909.25, 668.398864746, 2164861.0
1792.58, 2, 3, 1, 664.393066406, 2045716.625, 668.385803223, 2044362.75
1792.58, 2, 3, 1, 664.393066406, 2045716.625, 668.389099121, 3606773.0
1792.58, 2, 3, 1, 664.393066406, 2045716.625, 668.392333984, 4354539.5
1792.58, 2, 3, 1, 664.393066406, 2045716.625, 668.395629883, 3716259.75
1792.58, 2, 3, 1, 664.393066406, 2045716.625, 668.398864746, 2164861.0
1792.58, 1, 1, 1, 1325.75036621, 1040011.0, 1333.76330566, 1009466.875
1792.58, 1, 1, 1, 1325.75939941, 1279682.875, 1333.76330566, 1009466.875
1792.58, 1, 1, 1, 1325.75939941, 1279682.875, 1333.77246094, 1303214.875
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.372253418, 2385279.5, 667.394836426, 2842855.25
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.375488281, 5302931.0, 667.394836426, 2842855.25
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.378723145, 7705797.5, 667.394836426, 2842855.25
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.381958008, 7863469.0, 667.394836426, 2842855.25
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.385131836, 5636014.0, 667.394836426, 2842855.25
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.378601074, 1754726.5
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.381835938, 4320902.5
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.385070801, 6736905.5
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.388366699, 7311744.0
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.391601562, 5590736.0
1794.4, 2, 1, 1, 663.388366699, 2636049.5, 667.394836426, 2842855.25
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.872680664, 1178494.75, 667.896606445, 1542263.625
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.875915527, 3011494.75, 667.896606445, 1542263.625
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.879150391, 4821410.5, 667.896606445, 1542263.625
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.882385254, 5361948.5, 667.896606445, 1542263.625
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.885620117, 4210550.5, 667.896606445, 1542263.625
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.880310059, 1357762.5
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.883544922, 3052821.0
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.886779785, 4461431.0
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.890075684, 4570541.5
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.893310547, 3286217.25
1794.4, 2, 2, 1, 663.88885498, 2219018.75, 667.896606445, 1542263.625
1794.4, 2, 3, 1, 664.37689209, 1078361.5, 668.385803223, 1245358.125
1794.4, 2, 3, 1, 664.37689209, 1078361.5, 668.389099121, 1637457.0
1794.4, 2, 3, 1, 664.37689209, 1078361.5, 668.392333984, 1510818.5
1794.4, 2, 3, 1, 664.380126953, 1808544.375, 668.385803223, 1245358.125
1794.4, 2, 3, 1, 664.380126953, 1808544.375, 668.389099121, 1637457.0
1794.4, 2, 3, 1, 664.380126953, 1808544.375, 668.392333984, 1510818.5
1794.4, 2, 3, 1, 664.383361816, 2101964.0, 668.385803223, 1245358.125
1794.4, 2, 3, 1, 664.383361816, 2101964.0, 668.389099121, 1637457.0
1794.4, 2, 3, 1, 664.383361816, 2101964.0, 668.392333984, 1510818.5
1794.4, 2, 3, 1, 664.38659668, 1729089.0, 668.385803223, 1245358.125
1794.4, 2, 3, 1, 664.38659668, 1729089.0, 668.389099121, 1637457.0
1794.4, 2, 3, 1, 664.38659668, 1729089.0, 668.392333984, 1510818.5
1795.38, 2, 1, 1, 663.372253418, 1485088.375, 667.378601074, 1210234.25
1795.38, 2, 1, 1, 663.372253418, 1485088.375, 667.381835938, 1916385.5
1795.38, 2, 1, 1, 663.372253418, 1485088.375, 667.385070801, 2100662.75
1795.38, 2, 1, 1, 663.372253418, 1485088.375, 667.388366699, 1618418.5
1795.38, 2, 1, 1, 663.375488281, 2175570.5, 667.378601074, 1210234.25
1795.38, 2, 1, 1, 663.375488281, 2175570.5, 667.381835938, 1916385.5
1795.38, 2, 1, 1, 663.375488281, 2175570.5, 667.385070801, 2100662.75
1795.38, 2, 1, 1, 663.375488281, 2175570.5, 667.388366699, 1618418.5
1795.38, 2, 1, 1, 663.378723145, 2236258.0, 667.378601074, 1210234.25
1795.38, 2, 1, 1, 663.378723145, 2236258.0, 667.381835938, 1916385.5
1795.38, 2, 1, 1, 663.378723145, 2236258.0, 667.385070801, 2100662.75
1795.38, 2, 1, 1, 663.378723145, 2236258.0, 667.388366699, 1618418.5
1795.38, 2, 1, 1, 663.381958008, 1612342.0, 667.378601074, 1210234.25
1795.38, 2, 1, 1, 663.381958008, 1612342.0, 667.381835938, 1916385.5
1795.38, 2, 1, 1, 663.381958008, 1612342.0, 667.385070801, 2100662.75
1795.38, 2, 1, 1, 663.381958008, 1612342.0, 667.388366699, 1618418.5
1795.38, 2, 2, 1, 663.875915527, 1400623.5, 667.883544922, 1080224.75
1795.38, 2, 2, 1, 663.875915527, 1400623.5, 667.886779785, 1156646.75
1795.38, 2, 2, 1, 663.879150391, 1619108.875, 667.883544922, 1080224.75
1795.38, 2, 2, 1, 663.879150391, 1619108.875, 667.886779785, 1156646.75
1795.38, 2, 2, 1, 663.882385254, 1321409.625, 667.883544922, 1080224.75
1795.38, 2, 2, 1, 663.882385254, 1321409.625, 667.886779785, 1156646.75
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.372253418, 4041910.0, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.375488281, 10537011.0, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.378723145, 17081458.0, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.381958008, 19198168.0, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.385131836, 15240954.0, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.394836426, 8890674.0
1795.8, 2, 1, 1, 663.388366699, 8150738.5, 667.398132324, 2963285.0
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.378601074, 3258567.5
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.381835938, 9260718.0
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.385070801, 15891498.0
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.388366699, 18749810.0
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.391601562, 15641040.0
1795.8, 2, 1, 1, 663.391601562, 2454596.5, 667.394836426, 8890674.0
